@relation R_data_frame

@attribute WeekDay string
@attribute Hour string
@attribute MinuteRange string
@attribute operatingSystem string
@attribute language string
@attribute MobileDeviceInfo string
@attribute MobileDeviceManuf string
@attribute visitNumber numeric
@attribute VisitNumberGroup string
@attribute Source string
@attribute Medium string
@attribute channelGrouping string
@attribute campaign string
@attribute platform string
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar numeric
@attribute isFeedNadlan numeric
@attribute isFeedSecondHand numeric
@attribute isNadlanRoomsFilter numeric
@attribute isNadlanPriceFilter numeric
@attribute isNadlanShowPhone numeric
@attribute isNadlanCallSeller numeric
@attribute Success numeric

@data
6,12,21-30,Android,he,'LG D855 G3','LG ',226,51+,google,organic,'Organic Search',(none),MOBILE_WEB,254.5,7,0,1,0,0,0,0,0,0
3,6,21-30,Android,he,'LG H815 G4','LG ',93,51+,google,organic,'Organic Search',(none),MOBILE_WEB,522.833333,22.5,0,1,0,1,0,0,0,0
7,6,21-30,iOS,he,'Apple iPhone','Apple ',3,3,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,912,67,0,1,0,0,0,0,0,0
2,5,01-10,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',2,2,google,organic,'Organic Search',(none),MOBILE_WEB,1437.5,46,0,1,0,0,0,0,0,0
3,18,31-40,iOS,en,'Apple iPhone','Apple ',272,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,316.275862,4.482759,0,1,0,0,1,0,0,0
2,19,31-40,Android,he,'Huawei GRA-L09 P8','Huawei ',32,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,999.25,31.25,0,1,0,1,0,0,0,0
6,8,51-60,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',22,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,237,17,0,1,0,1,0,0,0,0
7,13,11-20,iOS,en,'Apple iPhone','Apple ',7,6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,170.5,10.5,0,1,0,1,1,0,0,0
2,11,01-10,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',18,11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2623.714286,62.142857,0,1,0,0,0,0,0,0
1,12,31-40,Android,he,'Motorola XT1575 Moto X Style/Pure','Motorola ',71,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,639,14.5,0,1,0,0,0,0,0,0
3,21,01-10,Android,he,'LG D855 G3','LG ',31,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,32,3,0,1,0,0,0,0,0,0
5,22,51-60,Android,ru,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',212,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,25.5,2.5,0,1,0,1,0,0,0,0
7,4,31-40,Android,he,'LG D855 G3','LG ',5,4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,668,41,0,1,0,1,1,0,0,0
3,21,51-60,Android,he,'Xplay Z5','Xplay ',34,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1404.909091,27.909091,0,1,1,1,0,0,0,0
4,18,31-40,iOS,fr,'Apple iPhone','Apple ',160,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,554.454545,25.090909,0,1,0,1,1,0,0,0
6,20,51-60,Android,en,'Google Nexus 5X','Google ',541,51+,(direct),(none),Direct,(none),MOBILE_WEB,593.666667,4.555556,0,1,0,1,0,0,0,0
5,12,51-60,Android,he,'LG D802 G2','LG ',342,51+,(direct),(none),Direct,(none),MOBILE_WEB,743.333333,6,0,1,0,1,1,0,0,0
3,18,01-10,iOS,he,'Apple iPhone','Apple ',6,6-10,(direct),(none),Direct,(none),MOBILE_APP_IOS,53,3,0,1,0,0,0,0,0,0
5,7,31-40,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',16,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,2615,10,0,1,0,1,1,0,0,0
5,9,31-40,Android,he,'Samsung GT-I9515 Galaxy S IV','Samsung ',65,51+,google,organic,'Organic Search',(none),MOBILE_WEB,203,7,0,1,0,1,0,0,0,0
7,16,11-20,iOS,en,'Apple iPhone','Apple ',3,3,(direct),(none),Direct,(none),MOBILE_APP_IOS,873.666667,20.666667,0,1,0,1,1,0,0,0
4,7,21-30,Android,he,'LG E975K Optimus G','LG ',49,21-50,(direct),(none),Direct,(none),MOBILE_WEB,84.333333,3.333333,0,1,0,1,1,0,0,0
6,14,11-20,iOS,he,'Apple iPhone','Apple ',117,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,370,8,0,1,0,1,0,1,0,0
1,18,11-20,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',38,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,57.5,4.5,0,1,0,1,1,0,0,0
1,17,21-30,iOS,he,'Apple iPhone','Apple ',712,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,250.25,15.25,0,1,0,1,0,0,0,0
6,9,11-20,Android,en,'Samsung SM-G930F Galaxy S7','Samsung ',24,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,755,47,0,1,0,1,0,0,0,0
3,17,21-30,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',36,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,325.666667,7.333333,0,1,0,0,1,0,0,0
1,22,31-40,Android,he,'LG D855 G3','LG ',71,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,447,43.5,0,1,0,0,1,0,0,0
6,6,31-40,Android,he,'LG H960 V10','LG ',14,11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1525.5,32,0,1,0,0,0,0,0,0
7,20,11-20,Android,he,'Meizu m3 note m3 note','Meizu ',14,11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,786.333333,26.666667,0,1,0,0,0,0,0,0
3,22,01-10,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',274,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,491.73913,31.826087,0,1,0,1,1,0,0,0
7,12,01-10,iOS,he,'Apple iPhone','Apple ',89,51+,google,organic,'Organic Search',(none),MOBILE_WEB,1551,18,1,1,0,0,0,0,0,0
7,14,11-20,Android,he,'Kenxinda W5','Kenxinda ',1,1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
7,12,31-40,Android,he,'OPPO X9006 Find 7a','OPPO ',9,6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,326.8,21,0,1,0,1,0,0,0,0
5,9,51-60,iOS,he,'Apple iPhone','Apple ',294,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1312,22,0,1,0,1,0,1,0,0
6,11,41-50,Android,he,'LG D855 G3','LG ',40,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,275,5.5,0,1,0,0,0,0,0,0
1,18,31-40,Android,he,'LG K420 K10 LTE','LG ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,1031,25,0,1,0,0,0,0,0,0
6,18,11-20,iOS,ru,'Apple iPhone','Apple ',923,51+,(direct),(none),Direct,(none),MOBILE_WEB,1557.4,38.4,0,1,0,1,0,0,0,0
4,4,51-60,Android,ru,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',9,6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,486.625,33,0,1,0,0,0,0,0,0
7,16,11-20,iOS,he,'Apple iPhone','Apple ',5,4-5,google,organic,'Organic Search',(none),MOBILE_WEB,5270.4,76.2,0,1,0,0,0,0,0,0
5,20,31-40,Android,he,'(not set)','(not ',23,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,40,4,0,1,0,0,0,0,0,0
7,10,11-20,iOS,he,'Apple iPhone','Apple ',88,51+,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,717.5,14,0,1,0,1,0,0,0,0
6,11,41-50,Android,he,'Samsung SM-N910C Galaxy Note 4','Samsung ',348,51+,google,organic,'Organic Search',(none),MOBILE_WEB,298,18.666667,0,1,0,0,0,0,0,0
1,16,31-40,Android,he,'Kenxinda W5','Kenxinda ',207,51+,google,organic,'Organic Search',(none),MOBILE_WEB,555.75,19,0,1,0,0,0,0,0,0
7,6,51-60,Android,he,'LG D855 G3','LG ',196,51+,(direct),(none),Direct,(none),MOBILE_WEB,245,13,0,1,0,1,0,1,0,0
1,18,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',23,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,543.555556,7.555556,0,1,0,0,0,0,0,0
2,6,11-20,iOS,he,'Apple iPhone','Apple ',17,11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,986,20,0,1,0,0,0,0,0,0
5,17,01-10,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',356,51+,(direct),(none),Direct,(none),MOBILE_WEB,14.75,1.25,0,1,0,1,1,0,0,0
3,17,41-50,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',13,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,582.454545,15,0,1,0,1,1,0,0,0
1,22,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
2,23,01-10,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',47,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,307.9,10.5,0,1,0,1,0,0,0,0
6,9,51-60,Android,he,'(not set)','(not ',37,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,688,4,0,1,0,1,0,0,0,0
3,10,21-30,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',11,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,1405,32.166667,0,1,0,0,1,1,1,0
3,19,51-60,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',445,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1315,48.375,1,1,0,0,0,0,0,0
3,13,41-50,Android,he,'LG H815 G4','LG ',13,11-20,(direct),(none),Direct,(none),MOBILE_WEB,1139.5,35.75,1,1,0,1,0,0,0,0
6,9,51-60,iOS,en,'Apple iPhone','Apple ',162,51+,google,organic,'Organic Search',(none),MOBILE_WEB,51,7,0,1,0,0,0,0,0,0
4,17,11-20,Android,he,'LG LG-H850 G Flex 2','LG ',25,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,347,18,0,1,0,0,1,0,0,0
1,20,01-10,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',35,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,441.285714,16.571429,0,1,0,1,0,0,0,0
3,19,31-40,iOS,fr,'Apple iPhone','Apple ',4,4-5,google,organic,'Organic Search',(none),MOBILE_WEB,1072,26,0,1,0,1,0,0,0,0
5,14,51-60,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',191,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,103.75,10,0,1,0,1,0,0,0,0
4,4,41-50,Android,ru,'(not set)','(not ',5,4-5,(direct),(none),Direct,(none),MOBILE_WEB,2241.333333,100.666667,0,1,0,1,0,0,0,0
6,18,41-50,iOS,en,'Apple iPhone','Apple ',55,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1089,33,1,1,0,1,0,0,0,0
3,14,01-10,iOS,ru,'Apple iPhone','Apple ',34,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,354,11.333333,0,1,0,0,0,0,0,0
5,19,01-10,Android,ru,'Samsung SM-N900 Galaxy Note 3','Samsung ',52,51+,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,3058,29,0,1,0,1,0,1,0,0
3,20,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',43,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,372.6875,9.875,0,1,0,1,0,0,0,0
1,14,41-50,iOS,he,'Apple iPhone','Apple ',356,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,197.6,4,0,1,0,1,0,0,0,0
1,12,01-10,Android,en,'LG D855 G3','LG ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
7,7,31-40,iOS,he,'Apple iPhone','Apple ',59,51+,2net.co.il,referral,Referral,(none),MOBILE_WEB,879,22,0,1,0,0,0,0,0,0
2,4,31-40,iOS,he,'Apple iPhone','Apple ',94,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,266.444444,8.555556,0,1,0,1,0,0,0,0
5,9,31-40,Android,he,'Samsung SM-E500F Galaxy E5','Samsung ',227,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,47,3,0,1,0,0,1,0,0,0
3,11,31-40,iOS,he,'Apple iPhone','Apple ',267,51+,google,organic,'Organic Search',(none),MOBILE_WEB,1336.5,31.1,0,1,0,1,0,0,0,0
4,15,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,852,35,0,1,0,1,0,0,0,0
2,13,21-30,Android,he,'LG LG-H850 G Flex 2','LG ',27,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,400.037037,9.962963,0,1,0,0,0,0,0,0
2,20,51-60,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',17,11-20,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,262.4,10.1,1,1,0,1,0,0,0,0
7,23,01-10,Android,en,'LG D855 G3','LG ',91,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,944,27.5,1,1,0,0,0,0,0,0
1,5,51-60,iOS,he,'Apple iPhone','Apple ',770,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,754.75,39,1,1,0,0,1,0,0,0
5,19,51-60,iOS,he,'Apple iPhone','Apple ',22,21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,852,52,0,1,0,1,0,0,0,0
3,7,31-40,Android,he,'(not set)','(not ',58,51+,google,organic,'Organic Search',(none),MOBILE_WEB,379,17,0,1,0,0,0,0,0,0
4,11,41-50,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',41,21-50,(direct),(none),Direct,(none),MOBILE_WEB,195.333333,4.833333,0,1,0,1,1,0,0,0
2,14,41-50,iOS,he,'Apple iPhone','Apple ',13,11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,337,15,0,1,0,0,1,0,0,0
7,16,21-30,Android,he,'LG D855 G3','LG ',18,11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,660,24,0,1,0,1,0,0,0,0
2,15,21-30,Android,he,'(not set)','(not ',10,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,220.666667,4.666667,0,1,0,0,0,0,0,0
5,19,11-20,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,537,26,0,1,0,0,0,0,0,0
4,5,21-30,iOS,en,'Apple iPhone','Apple ',15,11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,727.5,18,0,1,0,1,1,0,0,0
7,19,51-60,Android,en,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',346,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,252.6,12.4,0,1,0,0,0,0,0,0
1,18,31-40,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',110,51+,google,organic,'Organic Search',(none),MOBILE_WEB,491.928571,14.785714,0,1,0,0,0,0,0,0
3,18,11-20,iOS,he,'Apple iPhone','Apple ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,39.5,2,0,1,0,0,0,0,0,0
3,18,21-30,Android,he,'Samsung SM-J500F Galaxy J5','Samsung ',49,21-50,(direct),(none),Direct,(none),MOBILE_WEB,175.5,3,0,1,0,0,0,0,0,0
5,17,01-10,Android,he,'HTC M8 One M8','HTC ',71,51+,(direct),(none),Direct,(none),MOBILE_WEB,867.25,22.25,1,1,0,1,1,0,0,0
2,22,01-10,Android,en,'Sony E6653 Xperia Z5','Sony ',47,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,489,5.666667,0,1,0,1,0,0,0,0
1,19,51-60,iOS,ru,'Apple iPhone','Apple ',67,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,81.75,4.5,0,1,0,0,0,0,0,0
2,14,31-40,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',85,51+,(direct),(none),Direct,(none),MOBILE_WEB,991.833333,17,0,1,0,1,1,0,0,0
1,9,21-30,iOS,he,'Apple iPhone','Apple ',41,21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,900.666667,28.888889,0,1,0,1,0,0,0,0
4,0,31-40,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',52,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,654.625,24.25,0,1,0,1,1,0,0,0
6,9,31-40,Android,ru,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',345,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1612.666667,48,0,1,0,1,0,0,0,0
4,11,11-20,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',28,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,316.333333,17.666667,0,1,0,0,0,0,0,0
2,10,31-40,iOS,he,'Apple iPhone','Apple ',251,51+,google,organic,'Organic Search',(none),MOBILE_WEB,377.928571,15.071429,0,1,0,1,1,0,0,0
7,9,41-50,iOS,he,'Apple iPhone','Apple ',164,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,374.4,12,0,1,0,1,0,0,0,0
5,22,01-10,Android,en,'Google Nexus 5X','Google ',8,6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,612,17.666667,0,1,0,1,1,0,0,0
1,7,11-20,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',12,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,898,17.142857,0,1,0,0,0,0,0,0
2,10,11-20,Android,he,'Samsung SM-N910F-ORANGE Galaxy Note 4','Samsung ',133,51+,(direct),(none),Direct,(none),MOBILE_WEB,114,4.375,0,1,0,1,0,0,0,0
3,20,41-50,Android,en,'Xiaomi Redmi 3 Redmi 3','Xiaomi ',1,1,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1658,42,0,1,0,1,0,0,0,0
7,15,41-50,Android,he,'Samsung SM-G900H Galaxy S5','Samsung ',95,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,233.166667,5.5,0,1,0,1,0,0,0,0
7,23,11-20,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',5,4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,754.75,49.75,0,1,0,0,0,0,0,0
3,17,51-60,Android,he,'Samsung SM-N910F-ORANGE Galaxy Note 4','Samsung ',30,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,2127.214286,60.714286,0,1,0,1,0,0,0,0
5,17,31-40,iOS,he,'Apple iPhone','Apple ',218,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,148,9,0,1,0,1,1,0,0,0
3,7,21-30,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',32,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,315.4,18,0,1,1,0,0,0,0,0
5,22,41-50,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',2,2,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1381.5,23,0,1,0,1,1,0,0,0
7,21,11-20,Android,he,'Google Nexus 5X','Google ',24,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,503,29,0,1,0,1,1,0,0,0
4,20,41-50,iOS,he,'Apple iPhone','Apple ',5,4-5,metasearch.co.il,referral,Referral,(none),MOBILE_WEB,449,18,0,1,0,0,0,0,0,0
2,21,31-40,Android,he,'Google Nexus 6','Google ',138,51+,google,organic,'Organic Search',(none),MOBILE_WEB,1071.4,41,0,1,0,0,0,0,0,0
4,10,31-40,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,230,13,0,1,0,0,0,0,0,0
4,10,21-30,Android,he,'Xiaomi Redmi Note 2 Redmi Note 2','Xiaomi ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,3392,45,1,1,0,1,1,0,0,0
1,11,21-30,Android,he,'LG D855 G3','LG ',56,51+,(direct),(none),Direct,(none),MOBILE_WEB,512.75,8,0,1,0,1,1,0,0,0
7,15,31-40,Android,he,'Kenxinda W5','Kenxinda ',7,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,722.6,19.4,0,1,0,0,0,0,0,0
4,19,51-60,Android,he,'LG H815 G4','LG ',332,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,117.454545,2.818182,0,1,0,1,0,0,0,0
7,16,11-20,Android,he,'OnePlus ONE A2001 2','OnePlus ',9,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,921.666667,10.333333,0,1,0,1,1,0,0,0
4,19,41-50,Android,he,'Google Nexus 5','Google ',15,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,106,2,0,1,0,0,0,0,0,0
3,14,11-20,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',41,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,415.571429,10.5,0,1,0,1,0,0,0,0
2,21,41-50,iOS,he,'Apple iPhone','Apple ',98,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1301,45,0,1,0,1,0,0,0,0
2,11,01-10,Android,he,'LG H815 G4','LG ',92,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,19,1.833333,0,1,0,1,0,0,0,0
5,21,21-30,Android,he,'Sony e2104 Xperia E4','Sony ',34,21-50,(direct),(none),Direct,(none),MOBILE_WEB,1524.333333,13,0,1,0,0,1,0,0,0
2,7,51-60,iOS,he,'Apple iPhone','Apple ',27,21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,749.75,14.5,0,1,0,0,0,0,0,0
4,5,41-50,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,4159,20,0,1,0,0,0,0,0,0
7,5,01-10,Android,he,'LG F670S K10','LG ',33,21-50,(direct),(none),Direct,(none),MOBILE_WEB,559.25,17,0,1,0,1,0,0,0,0
7,15,11-20,Android,he,'Samsung GT-I9500 Galaxy S IV','Samsung ',292,51+,(direct),(none),Direct,(none),MOBILE_WEB,801.777778,10.444444,0,1,0,1,1,0,0,0
4,1,51-60,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',40,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,83,8,0,1,0,0,0,0,0,0
4,14,01-10,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',4,4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,467,24,0,1,0,1,0,0,0,0
7,10,51-60,Android,he,'Motorola Moto G (4) Moto G4','Motorola ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,584,25,0,1,0,0,0,0,0,0
1,18,11-20,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',9,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,57,3.75,0,1,0,0,0,0,0,0
3,10,41-50,Android,he,'LG D855 G3','LG ',59,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,15,2,0,1,0,1,0,0,0,0
7,20,31-40,Android,he,'Samsung SM-G532F Galaxy Grand Prime+','Samsung ',4,4-5,(direct),(none),Direct,(none),MOBILE_WEB,102.75,3.75,0,1,0,1,1,0,0,0
2,12,11-20,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',174,51+,(direct),(none),Direct,(none),MOBILE_WEB,152.714286,8,0,1,0,1,0,0,0,0
5,15,31-40,iOS,he,'Apple iPhone','Apple ',2,2,google,organic,'Organic Search',(none),MOBILE_WEB,471.5,6.5,0,1,0,0,0,0,0,0
7,12,11-20,Android,he,'LG LG-H850 G Flex 2','LG ',17,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,430,3,0,1,0,0,0,0,0,0
7,12,41-50,iOS,en,'Apple iPhone','Apple ',31,21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,797,55,1,1,0,1,1,0,0,0
6,6,51-60,Android,ru,'Samsung SM-N7505 Note 3 Neo Duos','Samsung ',44,21-50,(direct),(none),Direct,(none),MOBILE_WEB,752.5,25,0,1,0,1,0,0,0,0
4,15,21-30,Android,en,'Huawei EVA-AL10 P9 Premium Edition','Huawei ',35,21-50,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,548.6875,22.875,0,1,0,0,0,0,0,0
6,13,41-50,Android,he,'Xiaomi Mi Max','Xiaomi ',40,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,916.666667,22.333333,0,1,0,1,1,0,0,0
6,0,01-10,Android,he,'Xiaomi Redmi 3 Redmi 3','Xiaomi ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
6,17,41-50,Android,he,'Sony F3311 Xperia E5','Sony ',2,2,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,120,9,0,1,0,1,0,0,0,0
5,19,11-20,Android,he,'LG H850 G Flex 2','LG ',89,51+,google,organic,'Organic Search',(none),MOBILE_WEB,99,6,0,1,0,0,0,0,0,0
4,17,41-50,iOS,he,'Apple iPhone','Apple ',17,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,496,26,0,1,0,1,0,0,0,0
2,17,31-40,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',12,11-20,google,organic,'Organic Search',(none),MOBILE_WEB,384,18,0,1,0,0,0,0,0,0
2,12,51-60,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',39,21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,156,8,0,1,0,1,1,0,0,0
6,15,31-40,Android,he,'LG H850 G Flex 2','LG ',192,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,316.75,4.5,0,1,0,1,0,0,0,0
7,9,41-50,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',1,1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
5,12,41-50,Android,he,'LG D855 G3','LG ',6,6-10,(direct),(none),Direct,(none),MOBILE_WEB,90,6,0,1,0,1,0,0,0,0
1,20,11-20,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',63,51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,174.333333,5,0,1,0,0,0,0,0,0
7,8,01-10,Android,he,'Huawei CRR-L09 Mate S','Huawei ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,2205,44,0,1,0,0,1,0,0,0
6,15,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,140,3,0,1,0,0,0,0,0,0
2,18,51-60,iOS,he,'Apple iPhone','Apple ',328,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,639.5,21.25,1,1,0,0,0,0,0,0
5,12,21-30,Android,en,'Samsung SM-N9006 Galaxy Note 3','Samsung ',27,21-50,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,1,0,1,0,0,0,0
5,18,41-50,iOS,uk,'Apple iPhone','Apple ',53,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1127,124,0,1,0,0,0,0,0,0
7,16,31-40,Android,he,'Samsung SM-J700F Galaxy J7','Samsung ',123,51+,(direct),(none),Direct,(none),MOBILE_WEB,1163.25,45.25,0,1,0,1,1,0,0,0
7,16,41-50,Android,en,'Minix NEO X8H Plus','Minix ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,1,0,0,0,0,0,0
