@relation R_data_frame

@attribute WeekDay {1,2,3,4,5,6,7}
@attribute Hour {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute MinuteRange {01-10,11-20,21-30,31-40,41-50,51-60}
@attribute operatingSystem {'(not set)',Android,BlackBerry,Linux,Macintosh,Windows,'Windows Phone',iOS}
@attribute language {ag,ar,ay,az,bg,ca,cs,da,de,el,en,es,fi,fr,he,hu,il,is,it,iw,ja,ka,ko,lt,lv,nb,nl,pl,pt,ro,ru,sk,sv,th,tr,uk,un,vi,zh,zz}
@attribute MobileDeviceManuf {'(not ','Acer ','Akai ','Alcatel ','Amazon ','Amlogic ','Amoi ','Ampe ','AneWish ','Apple ','Archos ','Asus ','BLU ','BLUBOO ','BQ ','BlackBerry ','Blackview ','Boway ','CAT ','China ','Chuwi ','Coolpad ','Crosscall ','Cube ','Cubot ','DNS ','DOOGEE ','Dell ','Dialog ','ECOO ','Elephone ','Eny ','Eton ','Evolio ','FREETEL ','Fairphone ','Feiteng ','Fly ','GSmart ','GTab ','Gigabyte ','Gionee ','Google ','HOMTOM ','HP ','HTC ','HTM ','Hisense ','Huawei ','INUI ','Icemobile ','InFocus ','Infinix ','Infotmic ','Insignia ','Intex ','JXD ','Jiake ','Jiayu ','Jintian ','Karbonn ','Kenxinda ','Kingzone ','Kyocera ','LG ','LGG ','LYF ','Laude ','Lava ','LeEco ','LeTV ','Leagoo ','Legend ','Lenovo ','MXIII ','Maxon ','MediaTek ','Meizu ','Mercury ','Micromax ','Microsoft ','Minix ','Mio ','Mlais ','More ','Motorola ','Mozilla ','Nextbit ','Nokia ','Nomi ','OPPO ','Odys ','OnePlus ','Oukitel ','Ourspop ','Pantech ','Philips ','Posh ','Prestigio ','QMobile ','RCA ','Reeder ','Rivo ','SFR ','Samsung ','Sharp ','Silverline ','Siswoo ','Solotab ','Sonim ','Sony ','SonyEricsson ','Spice ','Star ','Sunsky ','Swipe ','Symphony ','Tagital ','Teclast ','Tecno ','ThL ','Tienhe ','Timing ','Toshiba ','Tronfy ','Turkcell ','UMI ','UTOK ','Ubro ','Ulefone ','Vernee ','ViewSonic ','Vivo ','Vodafone ','Wiko ','Wileyfox ','Xiaomi ','Xolo ','Yezz ','ZIDOO ','ZOPO ','ZTE ','Zoomtak ','iDROID ','iNew ','iRulu ','vkworld '}
@attribute VisitNumberGroup {1,11-20,2,21-50,3,4-5,51+,6-10}
@attribute Source {(direct),'(not set)',10.0.0.2:8880,1900SMS,192.168.0.253,192.168.39.3,2net.co.il,4mama.co.il,AdExpired,AdPublished,AndroidApp,FACEBOOK,Facebook,IphoneApp,Mail,Mail_deleted_by_user,Mail_deleted_by_user_NO_CONTANT,SendToFriend,StarredAds,UpgradeAd,Viber,Walla,Whatsapp,Win8App,'Yad1 Lead Confirmation',ad.co.il,api-mail.walla.co.il,aprent.co.il,auto1.co.il,beinisrael.com,bekaloot.co.il,bing,bladna.co.il,blove.co.il,buatnadlan.com,camp.lease4u.co.il,cannamarket.co.il,car,carsforum.co.il,catalog.orbita.co.il,classicar.co.il,clipboard,cp.teensafe.com,dalili.net,daliluk.com,digitalcard1.co.il,divur_nadlan,duckduckgo.com,easyexpat.com,expat.com,ezba,facebook,facebookshar,forummotor.israelinfo.co.il,fullgaz.co.il,fwportal.haifa.ac.il,g1948.com,galileasing.co.il,gdeil.hit.gemius.pl,gimzo.org.il,go.mail.ru,goldabar.co.il,google,google.co.il,haslik.co.il,hasolidit.com,heshemoto.co.il,hiside.co.il,ic.autocenter.co.il,icon_cafe,icon_link4u,icon_netex,israelbody.com,jeepolog.com,kafe,kafe.co.il,keshet,kik.com,kranot.org.il,l.facebook.com,lainyan.co.il,link4u.co.il,links.zahav.ru,ljpoisk.ru,lm.facebook.com,login_for_traders,m.auto.co.il,m.bizportal.co.il,m.calcalist.co.il,m.cellcom.co.il,m.facebook.com,m.vk.com,m.zap.co.il,m44.co.il,mail.google.com,mail_ad_deleted_by_user_empty,mail_ad_exposed,mail_pag_tokef,mail_to_advertiser,makers.co.il,metasearch.co.il,mini-sites.net,mls.nadlanone.co.il,mob.co.il,mobile.mako.co.il,mobileapp.mako.co.il,motoscooter.co.il,myactivity.google.com,mysearch.com,nbn.org.il,netex.co.il,newmail.012.net.il,noblockme.ru,ntgroup.co.il,omm.co.il,optimize.google.com,outlook.live.com,pandoor.co.il,parpar.net,pleasing.shlomo.co.il,portal.mobilebackup.biz,portelo.co.il,publicators.com,qa.yad2.co.il,re_facebook,rusisrael.livejournal.com,safe.partner.net.il,sales.albar.co.il,sce-ac.co.il,search-il.com,search.abclauncher.com,search.clearch.org,searchit.co.il,searchmobileonline.com,sharabi.co.il,sheav.org,sova.co.il,start,start.co.il,strauss-water-campaign.co.il,t.co,tabletstart.lenovo.com,tiuli.com,toyota.co.il,tpc.googlesyndication.com,translate.googleusercontent.com,use.co.il,uzit.co.il,vagit.co.il,walla.co.il,walla_component,walla_iframe,web01an.apps-search.com,web02as.apps-search.com,wikizona.org,yad2,yad2.pitchonlev.org.il,yahoo,yandex,yesplanet.co.il,ynet.co.il,zetov.info,zooloo.co.il}
@attribute Medium {(none),'(not set)',Banner,Chat,Logo_main,POSTS,Yad1_share,alert,app,baner,content,cpc,email,fbfeed,index,kafe,kniut,left,link,luhot_kniut_yad2,luhot_yad1,luhot_yad2,mail_add,mail_opinion_car,mail_opinion_nadlan,mehapsim_yad2,organic,popular_yad2,position,post,referral,sargel,share,shimushi_yad2,to_friend,walla_ads,yad1_re_facebook,yad2,yad2_cars,yad2_nadlan_rent,yad2_nadlan_sale,yad2_second_hand}
@attribute channelGrouping {(Other),Direct,Display,Email,'Organic Search','Paid Search',Referral,Social}
@attribute campaign {(none),'(not set)',1900SMS,AdExpired,AdNotPublished,AdPublished,Androidapp-Yad1,Androidapp-editAd,App,Area,Iphoneapp-editAd,Neighbors,Netex_icons,Private,SendToFriend,StarredAds,ToAdFromMyYad2,UpgradeAd_CarPrivate,Yad1,'Yad1 - חברות בניה','Yad1 Lead Confirmation','Yad1- דירות ערים','Yad1- פרוייקטים ערים','Yad2 - חיפוש על מפה - Display Remarketing','Yad2 - מדד הנדל\"ן - דיספליי - Affinity','Yad2 - מדד הנדל\"ן מתחרים','Yad2 - מוצרים יד2 שנייה','Yad2 - מחירון רכב - דיספליי - Affinity','Yad2 - מחירון רכב שוטף','Yad2 - נדל\"ן להשכרה','Yad2 - רכבים יד2','Yad2 - Brand E','Yad2 - Brand+Product','Yad2 - Business for Sale - Search','Yad2 - Tadmit 2016 - GDN Affinity - All','Yad2 - Tadmit 2016 - GDN In-market - All','Yad2 - Tadmit 2016 - GDN Topics - All','Yad2 - Tadmit 2016 - GDN Topics - General',Yad2-in-kafe,campaign,for_sale,hotPic,hotPic?ref=fb,innerdetails,kafe,kafe_icons,link,link4u,m-ToAd,main_street,main_yad2,map,more,more?utm_medium=content,nadlan_sale,newpricelist,otherVerticals,postim,privatearea,start_icons,walla_home_new,walla_inner,yad1,'yad1 - מתחרים',yad2_gadStein,yad2alerts}
@attribute platform {DESKTOP_WEB,MOBILE_APP_ANDROID,MOBILE_APP_IOS,MOBILE_WEB}
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar {0,1}
@attribute isFeedNadlan {0,1}
@attribute isFeedSecondHand {0,1}
@attribute isNadlanRoomsFilter {0,1}
@attribute isNadlanPriceFilter {0,1}
@attribute isNadlanShowPhone {0,1}
@attribute isNadlanCallSeller {0,1}
@attribute Success {0,1}

@data
1,8,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,653.833333,31.833333,1,0,0,0,0,0,0,0
2,18,41-50,Android,en,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,429,11,0,1,0,1,1,0,0,0
2,21,11-20,Android,he,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,146,7.666667,0,0,0,0,0,0,0,0
6,20,31-40,Android,he,'Xiaomi ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,110,4,0,0,0,0,0,0,0,0
2,18,31-40,iOS,he,'Apple ',21-50,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,516.8,10.6,0,0,0,0,0,0,0,0
5,17,21-30,Android,he,'(not ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,266.2,12.6,1,0,0,0,0,0,0,0
1,16,01-10,Android,en,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,523.625,11.625,1,0,0,0,0,0,0,0
5,12,51-60,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,110,3,0,0,0,0,0,0,0,0
5,18,21-30,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,806.076923,17.730769,0,1,0,0,0,0,0,0
7,7,51-60,iOS,en,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,1130,11.285714,0,0,0,0,0,0,0,0
3,14,01-10,iOS,he,'Apple ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,197,16.333333,1,0,0,0,0,0,0,0
1,22,01-10,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,994,53.5,0,0,0,0,0,0,0,0
7,14,11-20,Android,he,'OnePlus ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,448,20,1,0,0,0,0,0,0,0
4,15,01-10,iOS,en,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
3,10,31-40,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,249,9.333333,0,1,0,0,0,0,0,0
3,20,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,567.2,23,0,0,0,0,0,0,0,0
7,23,11-20,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,160,7,1,0,0,0,0,0,0,0
5,18,01-10,Android,he,'Huawei ',1,(direct),(none),Direct,(none),MOBILE_WEB,88,4,0,0,0,0,0,0,0,0
7,11,31-40,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,74,3,0,0,0,0,0,0,0,0
1,10,51-60,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_APP_IOS,1217,19,1,1,0,0,0,0,0,0
7,12,21-30,Android,he,'Sony ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,2053.4,73.4,1,0,0,0,0,0,0,0
2,10,51-60,Android,ru,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,555.5,22.2,0,1,0,1,0,0,0,0
2,14,01-10,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,10,2,0,0,0,0,0,0,0,0
1,18,31-40,Android,he,'Samsung ',1,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
1,16,11-20,Android,he,'Feiteng ',1,google,organic,'Organic Search',(none),MOBILE_WEB,1488,9,0,0,0,0,0,0,0,0
4,9,11-20,Android,he,'Meizu ',2,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
1,19,41-50,Android,ar,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_WEB,412,14,0,1,0,0,0,0,0,0
4,21,01-10,iOS,he,'Apple ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,146,9,0,0,0,0,0,0,0,0
1,21,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,397.5,31,1,1,0,1,1,0,0,0
1,6,51-60,iOS,he,'Apple ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,358.75,5.75,0,0,0,0,0,0,0,0
6,15,11-20,Android,he,'Asus ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,1735,39,0,0,0,0,0,0,0,0
1,15,11-20,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,31.666667,4.666667,0,0,0,0,0,0,0,0
4,23,21-30,Android,en,'(not ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,17,11-20,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,94.5,10.5,0,0,0,0,0,0,0,0
6,9,11-20,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,5.5,1,0,0,0,0,0,0,0,0
3,5,11-20,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,41.444444,1.777778,0,0,0,0,0,0,0,0
4,8,01-10,iOS,en,'Apple ',2,(direct),(none),Direct,(none),MOBILE_APP_IOS,1468.5,47,0,1,0,0,1,0,0,0
7,11,41-50,iOS,ru,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
1,19,41-50,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1561.333333,42,0,1,1,0,0,0,0,0
3,7,11-20,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,1588.333333,12.333333,0,0,0,0,0,0,0,0
7,15,41-50,iOS,en,'Apple ',3,google,organic,'Organic Search',(none),MOBILE_WEB,21.666667,2.666667,0,0,0,0,0,0,0,0
2,7,01-10,Android,he,'LG ',3,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,66.333333,5.333333,0,1,0,0,0,0,0,0
1,22,11-20,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,91.333333,3.333333,0,0,0,0,0,0,0,0
5,6,31-40,Android,he,'Meizu ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,2075.333333,32.166667,0,0,0,0,0,0,0,0
7,14,21-30,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1674.6,64.3,1,0,0,0,0,0,0,0
3,18,21-30,Android,he,'Samsung ',6-10,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,914,16.714286,0,1,0,1,0,0,0,0
3,17,31-40,Android,he,'Samsung ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,283,9,0,1,0,1,0,0,0,0
3,9,01-10,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,241,3,0,0,0,0,0,0,0,0
7,19,41-50,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2338,57,0,1,0,1,0,0,0,0
6,9,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,453.2,11.4,0,0,0,0,0,0,0,0
5,22,31-40,iOS,en,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,562.625,14,1,0,0,0,0,0,0,0
7,0,01-10,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,218,21.5,0,0,0,0,0,0,0,0
1,8,51-60,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
5,15,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,1823.666667,6.666667,0,0,0,0,0,0,0,0
6,9,21-30,Android,en,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,12.666667,0.833333,0,0,0,0,0,0,0,0
1,10,11-20,Android,he,'Huawei ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1262,55,0,0,0,0,0,0,0,0
2,21,31-40,iOS,he,'Apple ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1326.2,33.6,0,1,0,0,0,0,0,0
2,12,11-20,Android,he,'Huawei ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,546.333333,12.333333,0,0,0,0,0,0,0,0
4,10,41-50,Android,he,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,240,6,1,0,0,0,0,0,0,0
7,19,11-20,Android,he,'Samsung ',6-10,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,505.5,15.25,1,0,0,0,0,0,0,0
2,7,11-20,Android,he,'Samsung ',3,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
1,13,51-60,Android,he,'Samsung ',51+,Whatsapp,'(not set)',(Other),m-ToAd,MOBILE_WEB,298.777778,13.777778,0,0,0,0,0,0,0,0
4,11,41-50,Android,he,'Feiteng ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,203.5,9.5,1,0,0,0,0,0,0,0
4,12,01-10,Android,he,'(not ',2,(direct),(none),Direct,(none),MOBILE_WEB,90,2,0,0,0,0,0,0,0,0
1,6,01-10,iOS,en,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,10,2,0,0,0,0,0,0,0,0
3,17,11-20,Android,he,'LG ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,215.533333,4.733333,0,1,0,1,0,0,0,0
2,21,41-50,iOS,he,'Apple ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
3,16,11-20,Android,en,'Google ',51+,(direct),(none),Direct,(none),MOBILE_WEB,135,4,0,1,0,0,0,0,0,0
4,8,21-30,Android,he,'Meizu ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,327,30,1,0,0,0,0,0,0,0
5,16,51-60,Android,ru,'Xiaomi ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,120,11,1,0,0,0,0,0,0,0
1,5,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,112,4,0,0,0,0,0,0,0,0
3,12,11-20,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,1103.454545,17.181818,1,0,0,0,0,0,0,0
3,7,41-50,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,898.375,28.75,0,1,0,0,0,0,0,0
4,20,21-30,Android,he,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,1181,28,1,0,0,0,0,0,0,0
6,19,21-30,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,19,3,0,0,0,0,0,0,0,0
3,16,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,133.473684,4.789474,0,0,0,0,0,0,0,0
4,16,21-30,Android,he,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,700,20,1,0,0,0,0,0,0,0
4,21,11-20,Android,it,'LG ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,2608,94,1,0,0,0,0,0,0,0
6,12,41-50,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,11.166667,0.833333,0,0,0,0,0,0,0,0
1,23,41-50,Android,he,'Xiaomi ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1361,73,1,0,0,0,0,0,0,0
6,13,01-10,Android,he,'Meizu ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,195,1.333333,0,0,0,0,0,0,0,0
5,11,31-40,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,252,10.5,0,0,0,0,0,0,0,0
7,12,41-50,Android,en,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,517,11.5,1,0,0,0,0,0,0,0
3,5,31-40,Android,en,'Google ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,458.2,18.8,0,1,0,0,0,0,0,0
7,20,11-20,Android,he,'LG ',1,icon_cafe,popular_yad2,(Other),kafe_icons,MOBILE_WEB,402,8,0,0,0,0,0,0,0,0
6,19,41-50,iOS,en,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,403,10,0,1,0,0,0,0,0,0
6,6,51-60,Android,he,'LG ',6-10,(direct),(none),Direct,(none),MOBILE_WEB,126,5,0,1,0,0,1,0,0,0
4,7,51-60,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,227,9,0,0,0,0,0,0,0,0
1,19,21-30,Android,ar,'Samsung ',11-20,google,organic,'Organic Search',(none),MOBILE_WEB,74,4,0,0,0,0,0,0,0,0
3,22,01-10,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,1615,40,1,0,0,0,0,0,0,0
4,15,01-10,iOS,he,'Apple ',11-20,(direct),(none),Direct,(none),MOBILE_APP_IOS,310,10,0,0,0,0,0,0,0,0
1,15,51-60,Android,he,'Samsung ',2,(direct),(none),Direct,(none),MOBILE_WEB,49,2,0,0,0,0,0,0,0,0
5,19,21-30,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,125.5,4.5,0,0,0,0,0,0,0,0
5,9,41-50,Android,he,'Samsung ',2,google,organic,'Organic Search',(none),MOBILE_WEB,1230,41.5,0,0,0,0,0,0,0,0
5,12,21-30,Linux,he,'(not ',2,google,organic,'Organic Search',(none),MOBILE_WEB,11,2,0,0,0,0,0,0,0,0
4,9,51-60,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,67,2,1,0,0,0,0,0,0,0
3,19,31-40,Android,he,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,449,9.666667,0,1,0,0,0,1,1,0
5,11,51-60,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
3,9,31-40,Android,en,'Samsung ',3,(direct),(none),Direct,(none),MOBILE_WEB,34,3,0,0,0,0,0,0,0,0
7,15,11-20,Android,he,'Feiteng ',1,google,organic,'Organic Search',(none),MOBILE_WEB,126,4,0,0,0,0,0,0,0,0
1,7,11-20,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,563.3,26.9,0,1,0,0,0,0,0,0
7,19,51-60,Android,ru,'Xiaomi ',4-5,google,organic,'Organic Search',(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
6,15,21-30,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1274,32.45,0,1,0,1,0,0,0,0
1,12,51-60,iOS,he,'Apple ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,940,36,0,1,0,0,0,0,0,0
7,22,01-10,iOS,ru,'Apple ',2,google,organic,'Organic Search',(none),MOBILE_WEB,2654.142857,61.571429,1,0,0,0,0,0,0,0
7,15,01-10,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,168,9,1,0,0,0,0,0,0,0
1,17,51-60,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,377.272727,8.909091,0,0,0,0,0,0,0,0
7,21,51-60,Android,he,'Samsung ',4-5,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,190,7,1,0,0,0,0,0,0,0
2,10,11-20,Android,he,'Xiaomi ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,333,9,0,1,0,0,0,0,0,0
5,6,31-40,Android,he,'LG ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,11.5,1,0,0,0,0,0,0,0,0
3,5,11-20,Android,ar,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,603.619048,10.190476,0,0,0,0,0,0,0,0
7,8,21-30,iOS,he,'Apple ',1,google,organic,'Organic Search',(none),MOBILE_WEB,545,5,0,1,0,0,0,0,0,0
3,12,11-20,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
7,16,01-10,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,247,11,0,0,1,0,0,0,0,0
4,22,11-20,Android,he,'(not ',6-10,google,organic,'Organic Search',(none),MOBILE_WEB,693.5,12.5,0,1,0,0,0,0,0,0
2,10,41-50,Android,he,'Huawei ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,219.666667,15.333333,0,1,0,0,0,1,0,0
4,9,01-10,Android,he,'Meizu ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,0,1,0,0,0,0,0,0,0,0
2,10,21-30,Android,he,'Huawei ',21-50,(direct),(none),Direct,(none),MOBILE_WEB,2,2,0,0,0,0,0,0,0,0
3,20,21-30,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,690.777778,16.555556,1,0,0,0,0,0,0,0
3,13,41-50,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,36.875,3.625,0,0,0,0,0,0,0,0
5,3,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,341.333333,7.333333,1,0,0,0,0,0,0,0
2,18,21-30,iOS,en,'Apple ',3,(direct),(none),Direct,(none),MOBILE_WEB,347.5,2,0,0,0,0,0,0,0,0
1,4,11-20,Android,he,'Samsung ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,684.8125,19.75,0,1,0,0,0,0,0,0
2,20,01-10,Android,he,'Xiaomi ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
2,11,01-10,iOS,en,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,795.642857,18.5,0,1,0,1,1,0,0,0
3,4,31-40,Android,he,'LG ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,736.833333,29.833333,0,1,0,1,1,0,0,0
1,14,11-20,iOS,he,'Apple ',21-50,(direct),(none),Direct,(none),MOBILE_APP_IOS,69,2.666667,0,0,0,0,0,0,0,0
6,13,51-60,Android,he,'Samsung ',21-50,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,550.6,20.4,1,0,0,0,0,0,0,0
6,18,01-10,Android,en,'Samsung ',11-20,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,3108,72,1,0,0,0,0,0,0,0
5,13,41-50,iOS,ru,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,302.6,1.4,0,0,0,0,0,0,0,0
4,17,41-50,Android,he,'Samsung ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
6,19,31-40,iOS,he,'Apple ',1,(direct),(none),Direct,(none),MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
2,11,51-60,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_WEB,76,6.6,1,0,0,0,0,0,0,0
7,17,41-50,iOS,he,'Apple ',51+,google,organic,'Organic Search',(none),MOBILE_WEB,733.666667,30.333333,1,0,0,0,0,0,0,0
3,21,21-30,Android,he,'Samsung ',21-50,google,organic,'Organic Search',(none),MOBILE_WEB,742.125,21.3125,0,0,0,0,0,0,0,0
6,21,51-60,Android,ar,'LG ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,256,13.333333,1,0,0,0,0,0,0,0
4,17,11-20,Android,he,'Gigabyte ',11-20,(direct),(none),Direct,(none),MOBILE_WEB,80,6,0,0,0,0,0,0,0,0
4,6,41-50,Android,he,'Samsung ',51+,(direct),(none),Direct,(none),MOBILE_APP_ANDROID,2875,76,1,0,0,0,0,0,0,0
3,22,51-60,iOS,en,'Apple ',1,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,0,1,1,0,0,0,0,0,0,0
3,17,31-40,iOS,he,'Apple ',51+,(direct),(none),Direct,(none),MOBILE_WEB,786.5,4.333333,0,0,0,0,0,0,0,0
2,19,11-20,Android,en,'LG ',2,Facebook,'(not set)',(Other),m-ToAd,MOBILE_WEB,0,1,0,0,0,0,0,0,0,0
